university_slug,programme_official_title,level,discipline,duration,campus,delivery_mode,intl_status,intl_evidence_url,official_source_url,other_sources,already_on_site,existing_offering_slug,canonical_course_match,notes
jamia-hamdard,Bachelor of Hotel Management,UG,School of Management and Business Studies,4 years,New Delhi,on-campus,open_to_international,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,,no,,bachelor-hospitality-management,USD 2500/yr in the Foreign Nationals fee table.
jamia-hamdard,Bachelor of Commerce (B.Com),UG,School of Management and Business Studies,4 years,New Delhi,on-campus,open_to_international,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,,no,,bcom,USD 2500/yr in the Foreign Nationals fee table.
jamia-hamdard,MBA — all disciplines,PG,School of Management and Business Studies,2 years,New Delhi,on-campus,open_to_international,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,,no,,mba,USD 4000/yr in the Foreign Nationals fee table; specialisation tracks combined into one MBA fee row.
jamia-hamdard,Bachelor of Arts in Journalism & Mass Communication,UG,Centre for Media and Mass Communication Studies,4 years,New Delhi,on-campus,open_to_international,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,,no,,bachelor-journalism,USD 2500/yr in the Foreign Nationals fee table.
jamia-hamdard,M.A. in Journalism and Mass Communication,PG,Centre for Media and Mass Communication Studies,2 years,New Delhi,on-campus,open_to_international,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,,no,,master-journalism,USD 2500/yr in the Foreign Nationals fee table.
jamia-hamdard,B.A.-LL.B.-Integrated Course,UG,Hamdard Institute of Legal Studies and Research,5 years,New Delhi,on-campus,open_to_international,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,,no,,llb,USD 3000/yr in the Foreign Nationals fee table. Taxonomy batch-3: former gap proposal ba-llb-integrated resolved to existing canonical llb - Integrated B.A. LL.B. confers the LL.B.; same mapping as the existing MUJ BA LLB row.
jamia-hamdard,LL.M. (Master of Law),PG,Hamdard Institute of Legal Studies and Research,2 years,New Delhi,on-campus,open_to_international,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,,no,,llm,USD 2500/yr in the Foreign Nationals fee table.
jamia-hamdard,DGNM (Diploma in General Nursing and Midwifery),Diploma,School of Nursing Sciences and Allied Health,3 years,New Delhi,on-campus,open_to_international,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,,no,,diploma-general-nursing-midwifery,USD 2000/yr in the Foreign Nationals fee table. Taxonomy batch-3: former gap proposal diploma-general-nursing-midwifery resolved to new canonical diploma-general-nursing-midwifery.
jamia-hamdard,Post Basic B.Sc. Nursing,UG,School of Nursing Sciences and Allied Health,2 years,New Delhi,on-campus,open_to_international,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,,no,,bsc-nursing,USD 2200/yr in the Foreign Nationals fee table; entry route for already-registered nurses (GNM holders).
jamia-hamdard,B.Sc. (Hons.) Nursing,UG,School of Nursing Sciences and Allied Health,4 years,New Delhi,on-campus,open_to_international,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,,no,,bsc-nursing,USD 3000/yr in the Foreign Nationals fee table.
jamia-hamdard,M.Sc. Nursing — all disciplines,PG,School of Nursing Sciences and Allied Health,2 years,New Delhi,on-campus,open_to_international,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,,no,,msc-nursing,USD 2500/yr in the Foreign Nationals fee table; specialisation disciplines combined into one row. Taxonomy batch-3: former gap proposal msc-nursing resolved to new canonical msc-nursing.
jamia-hamdard,BPT (Bachelor of Physiotherapy),UG,Department of Physiotherapy,4 years,New Delhi,on-campus,open_to_international,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,,no,,bpt,USD 3000/yr in the Foreign Nationals fee table.
jamia-hamdard,"MPT — all disciplines (Cardiopulmonary, Musculoskeletal, Neurology, Sports)",PG,Department of Physiotherapy,2 years,New Delhi,on-campus,open_to_international,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,,no,,mpt,USD 3600/yr in the Foreign Nationals fee table; four named specialisations combined into one row.
jamia-hamdard,BOT (Bachelor of Occupational Therapy),UG,Department of Occupational Therapy,4 years,New Delhi,on-campus,open_to_international,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,,no,,bachelor-occupational-therapy,USD 3000/yr in the Foreign Nationals fee table.
jamia-hamdard,MOT — all disciplines,PG,Department of Occupational Therapy,2 years,New Delhi,on-campus,open_to_international,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,,no,,master-occupational-therapy,USD 3500/yr in the Foreign Nationals fee table.
jamia-hamdard,B.Sc. Emergency & Trauma Care Techniques (BETCT),UG,Department of Paramedical Sciences,4 years,New Delhi,on-campus,open_to_international,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,,no,,bsc-allied-health-sciences,USD 2200/yr in the Foreign Nationals fee table. Taxonomy batch-3: former gap proposal bsc-emergency-trauma-care-techniques resolved to new canonical bsc-allied-health-sciences.
jamia-hamdard,Bachelor of Optometry (BOPT),UG,Department of Paramedical Sciences,4 years,New Delhi,on-campus,open_to_international,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,,no,,bachelor-optometry,USD 2200/yr in the Foreign Nationals fee table. Taxonomy batch-3: former gap proposal bachelor-optometry resolved to new canonical bachelor-optometry.
jamia-hamdard,B.Sc. Medical Imaging Techniques (BMIT),UG,Department of Paramedical Sciences,4 years,New Delhi,on-campus,open_to_international,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,,no,,bsc-allied-health-sciences,USD 2200/yr in the Foreign Nationals fee table. Taxonomy batch-3: former gap proposal bsc-medical-imaging-techniques resolved to new canonical bsc-allied-health-sciences.
jamia-hamdard,B.Sc. Anesthesia & Operation Theatre Techniques (BOATT),UG,Department of Paramedical Sciences,4 years,New Delhi,on-campus,open_to_international,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,,no,,bsc-allied-health-sciences,USD 2200/yr in the Foreign Nationals fee table. Taxonomy batch-3: former gap proposal bsc-anesthesia-ot-techniques resolved to new canonical bsc-allied-health-sciences.
jamia-hamdard,B.Sc. Cardiology Laboratory Techniques (BCLT),UG,Department of Paramedical Sciences,4 years,New Delhi,on-campus,open_to_international,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,,no,,bsc-allied-health-sciences,USD 2200/yr in the Foreign Nationals fee table. Taxonomy batch-3: former gap proposal bsc-cardiology-laboratory-techniques resolved to new canonical bsc-allied-health-sciences.
jamia-hamdard,B.Sc. Dialysis Techniques (BDT),UG,Department of Paramedical Sciences,4 years,New Delhi,on-campus,open_to_international,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,,no,,bsc-allied-health-sciences,USD 2000/yr in the Foreign Nationals fee table. Taxonomy batch-3: former gap proposal bsc-dialysis-techniques resolved to new canonical bsc-allied-health-sciences.
jamia-hamdard,B.Sc. Medical Laboratory Technology (BMLT),UG,Department of Paramedical Sciences,4 years,New Delhi,on-campus,open_to_international,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,,no,,bsc-medical-laboratory-science,"USD 2000/yr, but listed only in the SAARC-countries fee table, not the general Foreign Nationals table — flagged as possibly SAARC-only intake; confirm before packaging."
jamia-hamdard,M.Sc. (Medical Lab Sc.),PG,Department of Paramedical Sciences,2 years,New Delhi,on-campus,open_to_international,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,,no,,msc-allied-health-sciences,USD 2000/yr in the Foreign Nationals fee table. Taxonomy batch-3: former gap proposal msc-medical-laboratory-science mapped to broader parent msc-allied-health-sciences - No master's lab-science canonical; allied-health master's parent (lab-technology alias).
jamia-hamdard,M.Sc. (Medical Radiology and Imaging Tech.),PG,Department of Paramedical Sciences,2 years,New Delhi,on-campus,open_to_international,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,,no,,msc-allied-health-sciences,USD 2200/yr in the Foreign Nationals fee table. Taxonomy batch-3: former gap proposal msc-medical-radiology-imaging-techniques resolved to new canonical msc-allied-health-sciences.
jamia-hamdard,M.Sc. (Anesthesia & Operation Theatre Techniques),PG,Department of Paramedical Sciences,2 years,New Delhi,on-campus,open_to_international,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,,no,,msc-allied-health-sciences,USD 2000/yr in the Foreign Nationals fee table. Taxonomy batch-3: former gap proposal msc-anesthesia-ot-techniques resolved to new canonical msc-allied-health-sciences.
jamia-hamdard,M.Sc. (Dialysis Techniques),PG,Department of Paramedical Sciences,2 years,New Delhi,on-campus,open_to_international,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,,no,,msc-allied-health-sciences,USD 2000/yr in the Foreign Nationals fee table. Taxonomy batch-3: former gap proposal msc-dialysis-techniques resolved to new canonical msc-allied-health-sciences.
jamia-hamdard,Master of Optometry,PG,Department of Paramedical Sciences,2 years,New Delhi,on-campus,open_to_international,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,https://ums.jamiahamdard.ac.in/Files/Fee_structure.pdf,,no,,master-optometry,USD 2000/yr in the Foreign Nationals fee table. Taxonomy batch-3: former gap proposal master-optometry resolved to new canonical master-optometry.
